"","NETWORTH","WGT","Black","White","RACE","Forbes_indicator"
"264894",897300,3829.7788636,0,1,"White",0
"264895",900300,3918.2764096,0,1,"White",0
"264896",83028000,37.712245361,0,1,"White",0
"264897",83028000,38.592771208,0,1,"White",0
"264898",83028000,37.409519952,0,1,"White",0
"264899",83028000,37.438261316,0,1,"White",0
"264900",83028000,37.415134862,0,1,"White",0
"264901",2950,5226.4778474,0,1,"White",0
"264902",1950,5188.4317867,0,1,"White",0
"264903",2950,5190.2376342,0,1,"White",0
"264904",2950,5209.5699884,0,1,"White",0
"264905",1950,5191.6998223,0,1,"White",0
"264906",1000,5054.7435906,0,1,"White",0
"264907",1000,5086.5481375,0,1,"White",0
"264908",1000,5078.6602337,0,1,"White",0
"264909",1000,5057.2611862,0,1,"White",0
"264910",1000,5063.5297882,0,1,"White",0
"264911",96250,1438.9151682,0,1,"White",0
"264912",96250,1427.763548,0,1,"White",0
"264913",97150,1431.1529192,0,1,"White",0
"264914",98250,1441.2604235,0,1,"White",0
"264915",96150,1434.1614355,0,1,"White",0
"264916",19600,6616.3957025,0,1,"White",0
"264917",19600,6518.9660113,0,1,"White",0
"264918",19600,6577.7752259,0,1,"White",0
"264919",19600,6562.4353963,0,1,"White",0
"264920",19600,6537.7770274,0,1,"White",0
"264921",89306000,33.028177676,0,1,"White",0
"264922",89305000,34.411999048,0,1,"White",0
"264923",89386000,33.266083827,0,1,"White",0
"264924",89336000,33.0691813,0,1,"White",0
"264925",89300000,33.466476671,0,1,"White",0
"264926",797000,5345.283355,0,0,"Other",0
"264927",788700,5682.4021652,0,0,"Other",0
"264928",798000,5555.3933553,0,0,"Other",0
"264929",785600,5509.4347299,0,0,"Other",0
"264930",796000,5689.7252077,0,0,"Other",0
"264931",7400,8518.1650458,0,1,"White",0
"264932",6460,8471.0202133,0,1,"White",0
"264933",5560,8498.1587865,0,1,"White",0
"264934",6520,8522.0518106,0,1,"White",0
"264935",6090,8474.3910098,0,1,"White",0
"264936",27580,7277.8631706,0,1,"White",0
"264937",24910,7438.4208364,0,1,"White",0
"264938",41730,7558.197575,0,1,"White",0
"264939",42330,7290.5712553,0,1,"White",0
"264940",35380,7339.0471855,0,1,"White",0
"264941",900200,753.77293254,0,1,"White",0
"264942",900700,749.92327695,0,1,"White",0
"264943",900200,747.92868586,0,1,"White",0
"264944",904300,724.52039533,0,1,"White",0
"264945",900700,698.20961607,0,1,"White",0
"264946",126823300,50.898791176,0,1,"White",0
"264947",128041500,52.016292742,0,1,"White",0
"264948",127242500,50.127328417,0,1,"White",0
"264949",125534700,50.096188981,0,1,"White",0
"264950",126874700,49.810918965,0,1,"White",0
"264951",19050,10866.121006,0,0,"Hispanic",0
"264952",38050,10801.961656,0,0,"Hispanic",0
"264953",83050,10916.951722,0,0,"Hispanic",0
"264954",20050,10800.843852,0,0,"Hispanic",0
"264955",91050,10760.430961,0,0,"Hispanic",0
"264956",5710,1802.2194186,0,0,"Hispanic",0
"264957",5710,1802.5660552,0,0,"Hispanic",0
"264958",5710,1799.5483589,0,0,"Hispanic",0
"264959",5710,1803.0408116,0,0,"Hispanic",0
"264960",5710,1806.6016578,0,0,"Hispanic",0
"264961",18125000,33.528847993,0,1,"White",0
"264962",18125000,34.325962099,0,1,"White",0
"264963",18125000,33.120112245,0,1,"White",0
"264964",18125000,33.242853604,0,1,"White",0
"264965",18125000,33.583552936,0,1,"White",0
"264966",345900,4602.6157723,0,1,"White",0
"264967",345800,4863.6045746,0,1,"White",0
"264968",345900,4821.4594617,0,1,"White",0
"264969",345800,4773.2270695,0,1,"White",0
"264970",345900,4881.0482432,0,1,"White",0
"264971",2850,5209.6769135,1,0,"Black",0
"264972",2850,5223.4582507,1,0,"Black",0
"264973",2850,5176.9042816,1,0,"Black",0
"264974",2850,5193.8425223,1,0,"Black",0
"264975",2850,5197.7009763,1,0,"Black",0
"264976",114000,7577.7645223,1,0,"Black",0
"264977",113900,7528.0265238,1,0,"Black",0
"264978",113900,7630.6871335,1,0,"Black",0
"264979",113900,7635.0656112,1,0,"Black",0
"264980",114000,7604.2048621,1,0,"Black",0
"264981",60100,7769.1136365,0,1,"White",0
"264982",55300,7799.4244794,0,1,"White",0
"264983",86400,7833.8099712,0,1,"White",0
"264984",90500,7769.2339229,0,1,"White",0
"264985",110500,7798.7185548,0,1,"White",0
"264986",-2000,6318.5934535,0,1,"White",0
"264987",-1900,6311.3063234,0,1,"White",0
"264988",-2000,6300.4896095,0,1,"White",0
"264989",-1900,6314.8256091,0,1,"White",0
"264990",-2000,6317.5063407,0,1,"White",0
"264991",1358000,9373.3813613,0,1,"White",0
"264992",1358000,10200.260578,0,1,"White",0
"264993",1358000,9821.4210842,0,1,"White",0
"264994",1358000,9160.5469058,0,1,"White",0
"264995",1358000,9851.7621062,0,1,"White",0
"264996",-850,3465.7252518,0,0,"Hispanic",0
"264997",-750,3431.6593785,0,0,"Hispanic",0
"264998",150,3431.8249056,0,0,"Hispanic",0
"264999",-850,3470.6123959,0,0,"Hispanic",0
"265000",-4050,3454.2376917,0,0,"Hispanic",0
"265001",33191000,327.78977361,0,1,"White",0
"265002",66736000,356.97344294,0,1,"White",0
"265003",31696000,327.91338132,0,1,"White",0
"265004",66447000,353.93535412,0,1,"White",0
"265005",43581000,333.58854375,0,1,"White",0
"265006",20,7681.1061216,1,0,"Black",0
"265007",20,7697.0002697,1,0,"Black",0
"265008",20,7635.1163486,1,0,"Black",0
"265009",20,7659.4737626,1,0,"Black",0
"265010",20,7661.8421407,1,0,"Black",0
"265011",12651700,10.415164894,0,1,"White",0
"265012",12545520,11.728536736,0,1,"White",0
"265013",13817460,10.860509503,0,1,"White",0
"265014",14589670,11.199009643,0,1,"White",0
"265015",12111350,11.244150259,0,1,"White",0
"265016",45580000,28.096712781,0,1,"White",0
"265017",45204000,28.936961028,0,1,"White",0
"265018",45655000,28.127390886,0,1,"White",0
"265019",45380000,28.521852506,0,1,"White",0
"265020",45996000,28.645567519,0,1,"White",0
"265021",1673350,5505.0876764,0,1,"White",0
"265022",1594650,4235.8342268,0,1,"White",0
"265023",1693650,4629.0109242,0,1,"White",0
"265024",1627750,4767.3988587,0,1,"White",0
"265025",1764350,4282.0948322,0,1,"White",0
"265026",64540,9775.1804249,0,1,"White",0
"265027",64370,9701.6212735,0,1,"White",0
"265028",65370,9607.8831767,0,1,"White",0
"265029",64010,9673.8696001,0,1,"White",0
"265030",64040,9725.5888367,0,1,"White",0
"265031",-1100,5023.3062718,0,1,"White",0
"265032",8900,4988.4999867,0,1,"White",0
"265033",16000,5023.1428744,0,1,"White",0
"265034",3100,5071.832972,0,1,"White",0
"265035",6400,5035.9470342,0,1,"White",0
"265036",103000,9684.3987418,0,1,"White",0
"265037",103000,9608.3539113,0,1,"White",0
"265038",103000,9607.3742151,0,1,"White",0
"265039",103000,9647.1629967,0,1,"White",0
"265040",103000,9610.9654011,0,1,"White",0
"265041",742000,6640.2085489,0,1,"White",0
"265042",742000,7018.6428177,0,1,"White",0
"265043",742000,6952.4302138,0,1,"White",0
"265044",741000,6881.8823531,0,1,"White",0
"265045",741000,7042.2487103,0,1,"White",0
"265046",246129,5071.9027874,0,1,"White",0
"265047",246119,5358.9307838,0,1,"White",0
"265048",246229,5313.3757511,0,1,"White",0
"265049",247219,5258.923289,0,1,"White",0
"265050",246229,5378.7084152,0,1,"White",0
"265051",57774000,393.66754972,0,1,"White",0
"265052",57195000,390.46551135,0,1,"White",0
"265053",57624000,389.74081098,0,1,"White",0
"265054",56974000,391.39988868,0,1,"White",0
"265055",57693000,389.15040926,0,1,"White",0
"265056",-39300,4225.9366953,0,1,"White",0
"265057",-38900,4188.0853901,0,1,"White",0
"265058",-38200,4206.381552,0,1,"White",0
"265059",-37300,4204.4179398,0,1,"White",0
"265060",-38900,4207.8612824,0,1,"White",0
"265061",-28000,5896.3415705,0,1,"White",0
"265062",-28100,5840.5314636,0,1,"White",0
"265063",-28000,5931.3263907,0,1,"White",0
"265064",-28100,5935.2694417,0,1,"White",0
"265065",-28100,5863.5790266,0,1,"White",0
"265066",59600,1183.0838262,1,0,"Black",0
"265067",61110,1120.9719509,1,0,"Black",0
"265068",55270,1154.0405245,1,0,"Black",0
"265069",51880,1220.9949158,1,0,"Black",0
"265070",55190,1176.9298302,1,0,"Black",0
"265071",1060,1980.5559874,0,1,"White",0
"265072",1060,1985.132348,0,1,"White",0
"265073",490,1981.9422166,0,1,"White",0
"265074",1060,1981.7023746,0,1,"White",0
"265075",1160,1985.0939612,0,1,"White",0
"265076",30700,8066.3725549,0,1,"White",0
"265077",27200,7977.716827,0,1,"White",0
"265078",29200,8046.6227366,0,1,"White",0
"265079",28600,8056.2359826,0,1,"White",0
"265080",29200,8024.7196584,0,1,"White",0
"265081",1477000,4511.689155,0,1,"White",0
"265082",1471200,4769.3106558,0,1,"White",0
"265083",1477100,4724.0084654,0,1,"White",0
"265084",1475100,4677.6960144,0,1,"White",0
"265085",1476400,4785.7414776,0,1,"White",0
"265086",1515500,4535.8886989,0,1,"White",0
"265087",1423090,4796.5575227,0,1,"White",0
"265088",1345900,4748.174286,0,1,"White",0
"265089",1559650,3581.1248464,0,1,"White",0
"265090",1476200,4811.3942215,0,1,"White",0
"265091",209220,2760.0139897,0,1,"White",0
"265092",176520,2775.7271917,0,1,"White",0
"265093",142520,2771.9311899,0,1,"White",0
"265094",194520,2757.1455462,0,1,"White",0
"265095",143620,2769.1415665,0,1,"White",0
"265096",474900,4545.3192293,0,1,"White",0
"265097",474000,4803.586917,0,1,"White",0
"265098",474900,4760.0022734,0,1,"White",0
"265099",475000,4712.2600119,0,1,"White",0
"265100",474000,4821.1497056,0,1,"White",0
"265101",4652501,1397.9074426,0,1,"White",0
"265102",4386560,1515.5811018,0,1,"White",0
"265103",4691840,1480.8851527,0,1,"White",0
"265104",4351560,1514.6563626,0,1,"White",0
"265105",4985460,1513.3719006,0,1,"White",0
"265106",5889000,564.01465702,0,1,"White",0
"265107",5889000,615.15212405,0,1,"White",0
"265108",5889000,585.5998723,0,1,"White",0
"265109",5890000,607.58006666,0,1,"White",0
"265110",5889000,603.60301241,0,1,"White",0
"265111",253900,5232.1867808,0,1,"White",0
"265112",253900,5194.8816273,0,1,"White",0
"265113",253900,5205.7387629,0,1,"White",0
"265114",253900,5216.5081824,0,1,"White",0
"265115",253900,5234.4749658,0,1,"White",0
"265116",-806350,137.71171999,0,0,"Other",0
"265117",-712290,132.3132551,0,0,"Other",0
"265118",-776150,137.37406148,0,0,"Other",0
"265119",-674430,139.47527733,0,0,"Other",0
"265120",-686520,134.73462455,0,0,"Other",0
"265121",48500,4151.3599537,0,1,"White",0
"265122",48500,4155.308459,0,1,"White",0
"265123",48500,4151.7632049,0,1,"White",0
"265124",48500,4148.2381184,0,1,"White",0
"265125",48500,4147.8876339,0,1,"White",0
"265126",955200,3641.9858678,0,1,"White",0
"265127",955200,3848.7871235,0,1,"White",0
"265128",955300,3811.7717894,0,1,"White",0
"265129",954200,3773.9686164,0,1,"White",0
"265130",956300,3862.6039501,0,1,"White",0
"265131",155900,10808.31449,0,1,"White",0
"265132",179300,10940.598521,0,1,"White",0
"265133",179800,11105.758971,0,1,"White",0
"265134",164900,10828.031023,0,1,"White",0
"265135",187100,10898.461702,0,1,"White",0
"265136",60950,7850.4417958,0,1,"White",0
"265137",61050,7822.759868,0,1,"White",0
"265138",61150,7855.9645357,0,1,"White",0
"265139",60950,7841.9761458,0,1,"White",0
"265140",61050,7865.3292275,0,1,"White",0
"265141",11682300,2445.7683763,0,1,"White",0
"265142",11682300,2394.8139263,0,1,"White",0
"265143",11682300,2279.0092993,0,1,"White",0
"265144",11682300,2403.4360458,0,1,"White",0
"265145",11682300,2346.1682062,0,1,"White",0
"265146",43300,6456.6259924,0,0,"Hispanic",0
"265147",48420,6353.4746211,0,0,"Hispanic",0
"265148",46330,6380.5083285,0,0,"Hispanic",0
"265149",58500,6419.8803251,0,0,"Hispanic",0
"265150",37780,6376.8623981,0,0,"Hispanic",0
"265151",-11200,10109.079409,0,1,"White",0
"265152",-11200,10119.739291,0,1,"White",0
"265153",-11200,10112.474835,0,1,"White",0
"265154",-11300,10110.277973,0,1,"White",0
"265155",-11300,10099.937094,0,1,"White",0
"265156",800,6149.1163571,1,0,"Black",0
"265157",800,5974.8358731,1,0,"Black",0
"265158",800,6053.7410492,1,0,"Black",0
"265159",800,5969.8800385,1,0,"Black",0
"265160",800,6064.4496511,1,0,"Black",0
"265161",176600,11493.23551,0,1,"White",0
"265162",176400,11366.8062,0,1,"White",0
"265163",174600,11514.024565,0,1,"White",0
"265164",174600,11424.16671,0,1,"White",0
"265165",176600,11454.424863,0,1,"White",0
"265166",2749970,2392.2311078,0,1,"White",0
"265167",2750970,2431.1884851,0,1,"White",0
"265168",2749970,2394.1466731,0,1,"White",0
"265169",2750970,2338.4323221,0,1,"White",0
"265170",2749970,2238.2890429,0,1,"White",0
"265171",138400,2281.0830126,0,0,"Hispanic",0
"265172",138510,2275.2626908,0,0,"Hispanic",0
"265173",138470,2270.1231536,0,0,"Hispanic",0
"265174",138670,2274.3016242,0,0,"Hispanic",0
"265175",138610,2268.086668,0,0,"Hispanic",0
"265176",134200,5622.6029826,0,0,"Other",0
"265177",134200,5609.8209742,0,0,"Other",0
"265178",134300,5629.6024016,0,0,"Other",0
"265179",134300,5616.2217321,0,0,"Other",0
"265180",134200,5627.7315376,0,0,"Other",0
"265181",6555400,2458.6283534,0,1,"White",0
"265182",6552600,2458.0146175,0,1,"White",0
"265183",6554100,2269.8965194,0,1,"White",0
"265184",6550300,2508.0912796,0,1,"White",0
"265185",6552100,2461.2797135,0,1,"White",0
"265186",17000,6729.8318901,0,1,"White",0
"265187",17000,6735.0204256,0,1,"White",0
"265188",16000,6760.9981524,0,1,"White",0
"265189",17000,6721.6555308,0,1,"White",0
"265190",17000,6741.3612391,0,1,"White",0
"265191",326990,2826.5463332,0,1,"White",0
"265192",305480,2801.4627194,0,1,"White",0
"265193",349990,2817.9263266,0,1,"White",0
"265194",288990,2813.9207125,0,1,"White",0
"265195",334990,2819.8112514,0,1,"White",0
"265196",10068800,5853.919823,0,1,"White",0
"265197",10221800,5654.464509,0,1,"White",0
"265198",10079600,5507.4505434,0,1,"White",0
"265199",10067700,5890.8455078,0,1,"White",0
"265200",10076800,5831.754306,0,1,"White",0
"265201",258210,422.21497461,0,1,"White",0
"265202",262110,415.74733557,0,1,"White",0
"265203",258610,420.14684689,0,1,"White",0
"265204",252210,419.57597681,0,1,"White",0
"265205",261710,418.1961336,0,1,"White",0
"265206",71300,5252.6472233,0,0,"Hispanic",0
"265207",72300,5250.8023652,0,0,"Hispanic",0
"265208",73300,5298.7234497,0,0,"Hispanic",0
"265209",73300,5243.4381417,0,0,"Hispanic",0
"265210",72300,5267.3514646,0,0,"Hispanic",0
"265211",38590,5683.2522938,0,0,"Hispanic",0
"265212",38980,5604.9426537,0,0,"Hispanic",0
"265213",39850,5633.4510698,0,0,"Hispanic",0
"265214",40590,5644.2869817,0,0,"Hispanic",0
"265215",40160,5602.7075012,0,0,"Hispanic",0
"265216",310890,5294.0392874,0,0,"Hispanic",0
"265217",316000,5259.0726564,0,0,"Hispanic",0
"265218",311980,5254.7746107,0,0,"Hispanic",0
"265219",314990,5273.3855134,0,0,"Hispanic",0
"265220",310200,5248.7351187,0,0,"Hispanic",0
"265221",5239180,2373.1137785,0,1,"White",0
"265222",6184360,2316.828269,0,1,"White",0
"265223",2487540,1133.05941,0,1,"White",0
"265224",4502660,2330.8102472,0,1,"White",0
"265225",4421260,2275.2198742,0,1,"White",0
"265226",123700,4077.2771651,1,0,"Black",0
"265227",366700,4062.6582826,1,0,"Black",0
"265228",66600,4080.6344819,1,0,"Black",0
"265229",103700,4071.4274854,1,0,"Black",0
"265230",366700,4069.8537904,1,0,"Black",0
"265231",7670000,3080.284903,0,1,"White",0
"265232",7576000,3080.8210328,0,1,"White",0
"265233",7689800,2845.5864555,0,1,"White",0
"265234",7642400,3142.6903099,0,1,"White",0
"265235",7611000,3084.667938,0,1,"White",0
"265236",4700,5289.6997526,0,0,"Other",0
"265237",5340,5255.5022978,0,0,"Other",0
"265238",7620,5348.536551,0,0,"Other",0
"265239",5840,5323.801448,0,0,"Other",0
"265240",5330,5264.7951601,0,0,"Other",0
"265241",1772240,4418.0295961,0,1,"White",0
"265242",1822510,3399.8029623,0,1,"White",0
"265243",2013710,3716.0561718,0,1,"White",0
"265244",1907710,3825.7791203,0,1,"White",0
"265245",2000520,3437.6310117,0,1,"White",0
"265246",101430,3883.114242,0,1,"White",0
"265247",101330,3883.5808198,0,1,"White",0
"265248",101430,3885.5673276,0,1,"White",0
"265249",101330,3874.7905855,0,1,"White",0
"265250",101430,3864.6448856,0,1,"White",0
"265251",1032600,5359.7631142,0,1,"White",0
"265252",958900,5665.6065147,0,1,"White",0
"265253",958800,5608.7096486,0,1,"White",0
"265254",814000,5554.3544819,0,1,"White",0
"265255",858000,5684.7498257,0,1,"White",0
"265256",2393300,4950.6737405,0,1,"White",0
"265257",2205200,3808.9769089,0,1,"White",0
"265258",2892600,4165.5103399,0,1,"White",0
"265259",2351800,4288.4951516,0,1,"White",0
"265260",2774100,3851.229079,0,1,"White",0
"265261",412800,5420.3318717,0,0,"Hispanic",0
"265262",411800,5738.5991137,0,0,"Hispanic",0
"265263",411800,5675.6209624,0,0,"Hispanic",0
"265264",412800,5615.808144,0,0,"Hispanic",0
"265265",411800,5744.2105254,0,0,"Hispanic",0
"265266",10500,4925.7047747,0,0,"Hispanic",0
"265267",13000,4922.7990829,0,0,"Hispanic",0
"265268",13100,4929.9932515,0,0,"Hispanic",0
"265269",8800,4922.9185886,0,0,"Hispanic",0
"265270",9200,4927.9489973,0,0,"Hispanic",0
"265271",18480,6366.6108899,0,1,"White",0
"265272",18380,6395.6639206,0,1,"White",0
"265273",21380,6381.9392079,0,1,"White",0
"265274",19180,6351.5083043,0,1,"White",0
"265275",16590,6382.1039695,0,1,"White",0
"265276",94776400,30.62642067,0,1,"White",0
"265277",95637500,31.298709865,0,1,"White",0
"265278",88614300,30.765266703,0,1,"White",0
"265279",101905600,30.714385823,0,1,"White",0
"265280",99758100,30.854387804,0,1,"White",0
"265281",147330,8635.0602162,0,1,"White",0
"265282",155260,8504.7448173,0,1,"White",0
"265283",147270,8523.5414622,0,1,"White",0
"265284",145650,8639.6736077,0,1,"White",0
"265285",154750,8590.1204642,0,1,"White",0
"265286",134190,1053.6734949,1,0,"Black",0
"265287",140200,1054.938142,1,0,"Black",0
"265288",141300,1073.199415,1,0,"Black",0
"265289",139190,1056.9088325,1,0,"Black",0
"265290",142190,1059.9612658,1,0,"Black",0
"265291",57430,4873.3501749,0,0,"Hispanic",0
"265292",57850,4851.9710167,0,0,"Hispanic",0
"265293",57480,4852.0189972,0,0,"Hispanic",0
"265294",57420,4848.6499336,0,0,"Hispanic",0
"265295",57391,4822.7495996,0,0,"Hispanic",0
"265296",22910,6009.3501678,0,1,"White",0
"265297",22805,6012.9772637,0,1,"White",0
"265298",22985,6011.4180368,0,1,"White",0
"265299",22905,6008.4122631,0,1,"White",0
"265300",22910,6004.3446686,0,1,"White",0
"265301",10000,4852.6703525,0,0,"Hispanic",0
"265302",10000,4796.1147374,0,0,"Hispanic",0
"265303",10000,4824.2193119,0,0,"Hispanic",0
"265304",10000,4828.542054,0,0,"Hispanic",0
"265305",10000,4830.5616007,0,0,"Hispanic",0
"265306",233900,6517.3450294,0,1,"White",0
"265307",234500,6584.3785885,0,1,"White",0
"265308",219000,6642.7384104,0,1,"White",0
"265309",211600,6528.8597007,0,1,"White",0
"265310",233200,6546.4680931,0,1,"White",0
"265311",1123500,4734.6373756,0,1,"White",0
"265312",1122600,3643.0415376,0,1,"White",0
"265313",1122500,3983.5603384,0,1,"White",0
"265314",1123500,4101.2903088,0,1,"White",0
"265315",1123500,3683.3205116,0,1,"White",0
"265316",-5820,6395.8791008,0,1,"White",0
"265317",-6650,6436.1220989,0,1,"White",0
"265318",-6800,6426.1413595,0,1,"White",0
"265319",-6640,6399.0646704,0,1,"White",0
"265320",-7820,6406.9964715,0,1,"White",0
"265321",37190,7407.9802856,0,1,"White",0
"265322",7290,7294.5022107,0,1,"White",0
"265323",11290,7371.6939142,0,1,"White",0
"265324",29290,7361.6777032,0,1,"White",0
"265325",18190,7337.4676399,0,1,"White",0
"265326",60630,6047.9504084,1,0,"Black",0
"265327",60530,5997.6756302,1,0,"Black",0
"265328",60520,6079.1242497,1,0,"Black",0
"265329",60530,6036.0214157,1,0,"Black",0
"265330",60530,6003.9122599,1,0,"Black",0
"265331",790,6605.9762099,1,0,"Black",0
"265332",790,6601.0128959,1,0,"Black",0
"265333",790,6531.7032704,1,0,"Black",0
"265334",790,6587.1655035,1,0,"Black",0
"265335",790,6584.5722027,1,0,"Black",0
"265336",5160130,505.2027661,0,1,"White",0
"265337",5088220,510.80861128,0,1,"White",0
"265338",4766310,483.9624377,0,1,"White",0
"265339",5042920,503.25583992,0,1,"White",0
"265340",4888910,500.65785339,0,1,"White",0
"265341",688400,3917.3080463,0,1,"White",0
"265342",699100,4138.9954735,0,1,"White",0
"265343",836500,4103.8108291,0,1,"White",0
"265344",712300,4061.754213,0,1,"White",0
"265345",688100,4154.2708204,0,1,"White",0
"265346",82070,5626.7810233,0,1,"White",0
"265347",82640,5648.7336532,0,1,"White",0
"265348",80860,5673.6373477,0,1,"White",0
"265349",83480,5626.8681408,0,1,"White",0
"265350",80780,5648.2223872,0,1,"White",0
"265351",28000,5052.3227696,0,1,"White",0
"265352",28100,5034.5074621,0,1,"White",0
"265353",29100,5055.8770491,0,1,"White",0
"265354",29100,5046.8745162,0,1,"White",0
"265355",29100,5061.9039004,0,1,"White",0
"265356",106519200,37.423756114,0,1,"White",0
"265357",106519200,38.184735033,0,1,"White",0
"265358",106517300,36.997897732,0,1,"White",0
"265359",104528300,37.132292914,0,1,"White",0
"265360",106518200,37.108490656,0,1,"White",0
"265361",296400,6494.4748153,0,1,"White",0
"265362",285400,6557.3176728,0,1,"White",0
"265363",310400,6499.6859206,0,1,"White",0
"265364",282400,6457.6678672,0,1,"White",0
"265365",294500,6541.9557822,0,1,"White",0
"265366",5200,4055.657338,0,1,"White",0
"265367",5200,4052.3036021,0,1,"White",0
"265368",5200,4058.8709891,0,1,"White",0
"265369",5100,4052.4723652,0,1,"White",0
"265370",5200,4057.6427844,0,1,"White",0
"265371",11310,4924.6232422,0,1,"White",0
"265372",11310,4952.5867467,0,1,"White",0
"265373",11210,4952.5814047,0,1,"White",0
"265374",11410,4928.2758916,0,1,"White",0
"265375",11410,4931.1119406,0,1,"White",0
"265376",4050,339.0327097,1,0,"Black",0
"265377",3600,336.92352902,1,0,"Black",0
"265378",4150,342.78561319,1,0,"Black",0
"265379",3445,341.20970717,1,0,"Black",0
"265380",4000,337.4578526,1,0,"Black",0
"265381",10711200,1404.5429024,0,1,"White",0
"265382",13213300,1442.4891249,0,1,"White",0
"265383",14095300,1357.1371274,0,1,"White",0
"265384",12966300,1428.8005598,0,1,"White",0
"265385",14086300,1419.167797,0,1,"White",0
"265386",1500,4119.9772502,0,0,"Other",0
"265387",1500,4104.3371842,0,0,"Other",0
"265388",1500,4166.3377707,0,0,"Other",0
"265389",1500,4139.808362,0,0,"Other",0
"265390",1500,4107.7618827,0,0,"Other",0
"265391",1475801,5568.0244628,0,1,"White",0
"265392",1454901,4286.0218716,0,1,"White",0
"265393",1467701,4682.4908097,0,1,"White",0
"265394",1451501,4822.9044938,0,1,"White",0
"265395",1457001,4332.5059157,0,1,"White",0
"265396",3143000,1637.5061027,0,1,"White",0
"265397",3148100,1639.387599,0,1,"White",0
"265398",3142900,1515.097837,0,1,"White",0
"265399",3147900,1669.9938608,0,1,"White",0
"265400",3145000,1642.1400074,0,1,"White",0
"265401",59000,5641.1610767,1,0,"Black",0
"265402",60000,5529.1496394,1,0,"Black",0
"265403",60000,5628.0257409,1,0,"Black",0
"265404",60000,5626.510614,1,0,"Black",0
"265405",60000,5588.9334322,1,0,"Black",0
"265406",35450,10711.648899,0,0,"Hispanic",0
"265407",34910,10563.258994,0,0,"Hispanic",0
"265408",41260,10579.031864,0,0,"Hispanic",0
"265409",35350,10716.764883,0,0,"Hispanic",0
"265410",39170,10645.433667,0,0,"Hispanic",0
"265411",49300,7420.7287882,0,0,"Hispanic",0
"265412",47600,7417.6294637,0,0,"Hispanic",0
"265413",47030,7416.704905,0,0,"Hispanic",0
"265414",48100,7425.9188658,0,0,"Hispanic",0
"265415",50600,7435.6495191,0,0,"Hispanic",0
"265416",198500,4990.8179957,0,1,"White",0
"265417",198500,4991.2061372,0,1,"White",0
"265418",198500,4979.0633991,0,1,"White",0
"265419",198500,4999.5646572,0,1,"White",0
"265420",198500,5011.4808867,0,1,"White",0
"265421",91330,5900.1106812,0,0,"Hispanic",0
"265422",84430,5855.1412556,0,0,"Hispanic",0
"265423",84430,5880.9543236,0,0,"Hispanic",0
"265424",89030,5876.2463722,0,0,"Hispanic",0
"265425",88730,5890.1730232,0,0,"Hispanic",0
"265426",16202000,29.160288494,0,1,"White",0
"265427",16203000,30.055722506,0,1,"White",0
"265428",16202000,27.909112692,0,1,"White",0
"265429",16203000,29.097187536,0,1,"White",0
"265430",16203000,29.217524209,0,1,"White",0
"265431",121060,7113.1550808,0,1,"White",0
"265432",124170,7082.6635056,0,1,"White",0
"265433",123920,7094.4851606,0,1,"White",0
"265434",121700,7145.5466676,0,1,"White",0
"265435",121880,7121.2719989,0,1,"White",0
"265436",370,4331.7778647,1,0,"Black",0
"265437",370,4326.7184004,1,0,"Black",0
"265438",390,4308.0779451,1,0,"Black",0
"265439",370,4304.7208907,1,0,"Black",0
"265440",380,4308.2297598,1,0,"Black",0
"265441",22000,6932.1288776,0,1,"White",0
"265442",29800,7085.0592647,0,1,"White",0
"265443",9000,7199.1460191,0,1,"White",0
"265444",-1000,6944.2332658,0,1,"White",0
"265445",29000,6990.4063508,0,1,"White",0
"265446",296870,6958.2886709,0,0,"Hispanic",0
"265447",103800,6940.5341749,0,0,"Hispanic",0
"265448",200630,6924.856366,0,0,"Hispanic",0
"265449",241850,6937.6025066,0,0,"Hispanic",0
"265450",188900,6918.6442053,0,0,"Hispanic",0
"265451",14450,3694.9985459,0,1,"White",0
"265452",15450,3701.561802,0,1,"White",0
"265453",14450,3702.8795275,0,1,"White",0
"265454",14450,3691.6991351,0,1,"White",0
"265455",15450,3697.7391297,0,1,"White",0
"265456",6657900,476.3227097,0,1,"White",0
"265457",6659000,534.46731625,0,1,"White",0
"265458",6658900,501.44100709,0,1,"White",0
"265459",6659000,522.14624817,0,1,"White",0
"265460",6657900,518.57182914,0,1,"White",0
"265461",130700,3488.7602694,0,1,"White",0
"265462",138500,3455.6484706,0,1,"White",0
"265463",148900,3453.9919055,0,1,"White",0
"265464",160200,3481.553248,0,1,"White",0
"265465",88800,3504.5400167,0,1,"White",0
"265466",12420,7820.8449375,0,0,"Hispanic",0
"265467",11420,7813.5829565,0,0,"Hispanic",0
"265468",11410,7822.6403396,0,0,"Hispanic",0
"265469",12410,7815.1352497,0,0,"Hispanic",0
"265470",12410,7821.4454515,0,0,"Hispanic",0
"265471",350500,4914.2848609,0,0,"Hispanic",0
"265472",349600,5199.3206706,0,0,"Hispanic",0
"265473",352600,5150.8107244,0,0,"Hispanic",0
"265474",350600,5095.124763,0,0,"Hispanic",0
"265475",351500,5206.6489436,0,0,"Hispanic",0
"265476",14961800,2148.4248013,0,1,"White",0
"265477",14962900,2164.2345883,0,1,"White",0
"265478",14961900,2029.8264393,0,1,"White",0
"265479",14961900,2148.4000259,0,1,"White",0
"265480",14962900,2096.5759577,0,1,"White",0
